,text,name,score,time_ms
1676,diegozorrero arriba mauro pronto y feliz regreso a casa abrazo desde montevideo uruguay,casa-bello&casa-bello,5.539,53.46
828,famandi moniarquia para el que no pierde su trabajo lo que ahorra de omnibus o nafta quedandose en su casa es mas que el 10 de aumento de tarifas en montevideo las tarifas son para bancar su burocracia y demagogia mas que nada ahora con aislamiento se quedan si su principal ingreso multas,casa-bello&casa-bello,5.539,137.278
1415,readecuaron los horarios y los bondis vuelven a ir llenos con gente parada soy personal de salud es un peligro para la gente ir conmigo en el bondi chdica montevideoim https t co lbxbph2ijo,parada-kilometro-25-6&parada-kilometro-25-6-parada-kilometro-25-6,5.486,14.544
570,eibethcarola montevideoim hola eibeth tenes dos opciones ingresar tu punto de partida y destino seleccionar ir en bus y te da los resultados de las lineas que te llevan y sus respectivos horarios o podes presionar sobre el simbolo de parada donde tomes el bus y alli te marca lineas y horarios sds,parada-kilometro-25-6&parada-kilometro-25-6-parada-kilometro-25-6,5.486,39.496
1930,en atencion a las indicaciones que dictan las instancias de salud en el imm contamos con gel antibacterial asi como toallas para limpiarse las manos mantener una higiene en nuestros espacios es responsabilidad de todos gobiernoamigo juntos https t co p8eqy6vzaw,instituto-de-higiene-udelar&instituto-de-higiene-udelar,5.451,20.231
972,elgamba anainesmartinez ignaciomartino bueno de pasantia podemos hablar de moreira capaz q los justificado y hablas de la imm pero de las otras 17 dejo a imc afuera xq debes de tener la misma optica q con la de im obvio tendria mas con ese criterio si batlle no hubiera dejado saquear los bancos y cuqui bpa bhu,parque-batlle&parque-batlle,5.371,53.493
1424,cossecarolina caro tienes que irte para tu casa llamarte a silencio para no decir tanto disparate en dos frases,casa-bello&casa-bello,5.366,52.012
1155,alfredoasti que problema tenes vos si estas en tu casa cobrando el curro del subsidio que te votastes chupaste sangre en la imm y parlamento y ahora estas disfrutando de nuestra plata porque no aportas algo a la solucion del corona virus solo palo y palo ojala no te contagies,casa-bello&casa-bello,5.366,112.291
608,1equipo de fiscales del msp fue al puerto montevideo a pedido de la direccion de sanidadmilitar a fiscalizar parte de 1donacion para sanidad militar que vino hace 6meses desde canada y que el gobierno anterior sin fiscalizar los insumos medicos dispuso su destruccion,canada-bellaca&canada-bellaca,5.365,94.239
1571,camboue cossecarolina quien es la no rocha de la foto,canada-de-rocha&canada-de-rocha,5.347,6.97
499,setchamendi sabemos lo que hace el seguro flexible alquileres tarifas alimentacion aumenta los productos de higiene preventivos la imm hara lo suyo quizas en estos dias por favor es muy facil echar la culpa a frente amplio me llamaste creyente tu ortodoxa,instituto-de-higiene-udelar&instituto-de-higiene-udelar,5.315,17.003
404,juliette 1928 mariabrava35 herrerismo soyjulio3 lauraraffo cronicasuy luisaheber gustavopenades gloriasaravista lista71 rodriguezjuan andresabt pgustavosanchez carolinamurphy adribalcarcel dracsrodriguez delsoluy brava la cosa por ahi juliette,punta-brava&punta-brava-punta-brava-de-carretas-punta-de-carretas,5.29,14.841
114,cossecarolina ta brava la manija estas aburrida con la cuarentena no,punta-brava&punta-brava-punta-brava-de-carretas-punta-de-carretas,5.29,9.039
1633,cossecarolina como dijo el gran tabare cierra una empresa y abren diez o esta vez no seria ese el caso,edificio-tabare&edificio-tabare,5.256,12.045
1645,grazianopascale en tres o cuatro dias van a volver a pedir el default esta vez sera miranda olesker andrade o carolina cosse,tres-cruces&tres-cuces,5.23,21.539
1378,el fa siendo coherente con todo lo que le pide al gobierno debe suspender el cobro de la cuota en montevideo por lo menos por tres meses https t co s37df9fko4,tres-cruces&tres-cuces,5.23,24.201
866,montevideo ya es la segunda capital con mas homicidios de america del sur https t co rdtereddef felicitaciones charruas bravos,gran-hotel-america&gran-hotel-america,5.224,20.629
574,fservidio cossecarolina bien alfredo no entrar en la manija importante de un comunicvadque devuelva lo malgastado en la torre de antel,torre-green-field&torre-green-field,5.01,26.954
1364,escuchado en estado de situacion radio cx12 dejaron el pais hecho una calamidad entraron 180 000 mill de usd y reclaman ejemplo carolina cosse gasto 98 mill usd y la torre de movistar en argentina 70 mas grande costo 23 no quedaron unos millones en el camino,torre-green-field&torre-green-field,5.01,63.541
1234,sergiovalent1n mira la curva prevision de infectados del imm de la universidad de valencia da miedo,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,4.964,19.672
566,cossecarolina frente amplio gracias por continuar luchando por el pueblo,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,4.899,14.107
1705,martinelgue hay que preguntar a chdica y espero q nos beneficie a todo el pueblo,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,4.899,11.734
364,cossecarolina caro y la im cuando nos va sacar a las pymes la patente del auto el impuesto de contribucion etc veo q pedis al gobierno q saque impuestos y la im del frente que le esta dando al pueblo,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,4.899,23.779
1668,dmartinez uy es muy dificil daniel cuando el pecho lo pone el trabajador la espalda el empresario y el gobierno se lava las manos cuando pase el coronavirus quedara insertado otro cuentas impagables y sueldos en decadencia en manos de canallas hemos caido,manos-del-uruguay&manos-del-uruguay,4.852,15.58
188,damiand3 dicen que se la tomaron pero habia tomado paracetamol previendo eso que odio me daban la proteccion esa apenas subia me la sacaba 100 dolares un pasaje a montevideo y no podian limpiar la alfombra todos los dias,edificio-centro-de-proteccion-de-choferes-de-montevideo&edificio-centro-de-proteccion-de-choferes-de-montevideo,4.776,16.059
1538,lagordaniembro arsjuris no se olviden de carmela y sus hijos en montevideo unos idiotas que estan con el virus y no respetan la cuarentena y la justicia no actua en consecuencia,torre-ejecutiva-ex-palacio-de-justicia&torre-ejecutiva-ex-palacio-de-justicia,4.75,13.87
1824,cossecarolina y carito no pierdes la oportunidad de tirar tu veneno no te para ni una pandemia que sueldo al santo pedo cuando sera el dia en yo lea un proyecto de ley salido de ese cerebro o es que el coeficiente intelectual no le da vamos la reto sorprendame https t co pk6utvr0zv,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,4.645,14.675
101,equipos de imigualitario y desarrollourbano recorremos espacios publicos reforzando limpieza y equipamiento de banos para que personas en situacion de calle que hacen uso durante el dia tengan asegurado el acceso a medios de prevencion covid 19 coronavirusuruguay https t co xgpgxfj5lf,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,4.645,15.552
1958,fatima nocelli diegozelniker alvillar flor celada hola fafa nos das una mano tremenda difundiendo la iniciativa buscanos en comidaparaheroesuy en instagram y cuando veas un medico o enfermero saludalo con un gracias vas a ver como le alegras el dia,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,4.645,20.548
1892,cossecarolina eres realmente mediocre y maldita para los uruguayos por un pancho haces lo que sea cero honor solidaridad y sentido humano eres de vidrio opaco,cero-golf-club&cero-golf-club,4.623,11.179
784,cancillerale armenianfooduy luislacallepou acordate que aca somos 4 gatos el pais esta parado sin cuarentena el 95 de los casos son en mvd no hay ni una sola persona internada paso a paso hoy no la tenemos de cambiar la situacion se hara pocos paises tomaron esa medida y los resultados son discutibles,paso-molino&paso-molino-paso-del-molino,4.583,109.752
1247,dmartinez uy faltan ayuda a gente que tiene que trabajar a diario por que gana dia a dia si no trabaja un dia no come y para esa gente no se ha dicho nada todavia gracias,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,4.579,11.178
476,cossecarolina la mala leche te sale hasta x las orejas que lo tiro hay justicia espera el resultado de las auditorias y los fueros se te quitan llamate a silencio,torre-ejecutiva-ex-palacio-de-justicia&torre-ejecutiva-ex-palacio-de-justicia,4.558,17.259
896,robertomosteiro banco pan de azucar quema de ute banco montevideo berrios etc etc etc,banco-de-la-familia&banco-de-san-pedro-banco-de-la-familia-piedras-de-san-pedro,4.546,28.9
588,imtransito tambien le podian haber pedido identificacion que demuestre su condicion de medico ya que esto le generaba dudas habia otras opciones antes de multar ojo tambien debemos agradecer que no le guincharon el auto ahora la actitud del inspector de transito con que se arregla,hospital-policial-inspector-general-uruguay-genta&hospital-policial-inspector-general-uruguay-genta,4.519,15.803
1088,cossecarolina che carolina de construccion sabes poco vos se te fue el presupuesto lindo en el antel arenga y cerra la cuenta que no tenes seguidores no ves que te escriben solo para putearte,instituto-de-ensenanza-de-la-construccion-ingeniero-cayetano-carcavallo-utu&instituto-de-ensenanza-de-la-construccion-ingeniero-cayetano-carcavallo-utu,4.488,20.784
1671,alvillar muy buen gesto hay que esperar a que termine el covid19 y matarlos a abrazos,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,8.623
1439,cossecarolina buen aporte podrian hacer ustedes los politicos si cobraran la mitad de su sueldo y beneficio por un tiempo ya que con la mitad les alcanza y les sobra para estar en sus casas haciendo lo que hicieron siempre osea nada principalmente usted muy baja su actitud,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,16.196
1524,dedarvin efdmx3 buen dia creo que arbeleche al igual que daniel martinez tiene dificultades para comunicar eso no los hace incapaces ahora si dependiendo la camiseta que te pones uno puede ser capaz y la otra no estas confundido,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,15.285
1834,increible es que esta personaja tenga el tupe de opinar de un buen gobierno apoyo absoluto luislacallepou,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,10.561
1991,buen momento para vivir en montevideo y tener pedidos ya,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,8.298
524,si estuviera en montevideo le compraba 3 litros de frutillon al cecso y me agarraba buen pedo solita en mi apartamento,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,11.689
841,hace 10 minutos estoy en montevideo y ya casi me choca la guardia republicana buen dia,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,14.094
143,si muy buen razonamiento o como cuando se ofrecio para candidato a la imm que sacudio a todos de la modorra muy bien el senador manini,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,13.304
315,amagi lu elojochurrinche chdica imtransito que buen chiste https t co o9xle7d6jl,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,8.797
554,c teatendemosdesdecasa buen dia como recordinar el vuelo cancelado para el 29 4 de barcelona a montevideo pues no hay forma de poder contactar con ustedes via telefonica el bono se puede adosar a otra compania,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,53.488
628,mvdtransporte montevideoim buen dia pudiesen indicarme como puedo dentro de la aplicacion como ir encontrar el horario que tendran los omnibus,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,16.994
666,javiergarcia uy buen dia ministro el avion que llega a lima hoy y regresa a montevideo va a volver a buscar al resto de los compatriotas muchas gracias,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,13.568
693,adoracionguaman ilo buen dia desde montevideo aqui se realizo envio al seguro de desempleo primero a sectores muy tocados por la escasa movilizacion d clientes y ahora se amplio a otros grupos eso si el liberal q se quejo del estado anterior ahora no entiende porque nose posponen aumentos tarifas,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.469,24.301
155,susanagladysfer en montevideo portal dijeron que julio lestido no de si esta en el gobierno,escuela-no-18-noruega&escuela-no-18-noruega,4.432,52.597
277,acuerdonacional urgente 18 medidas para mitigar la crisis sanitaria,escuela-no-18-noruega&escuela-no-18-noruega,4.432,52.682
345,cossecarolina mucho de lo que plantean ya se hizo pero el resto contame como lo financiamos si el estado no tiene ni un peso y no ajustamos la tarifas porque dentro de las maravillosas 18 ideas eso no lo vi,escuela-no-18-noruega&escuela-no-18-noruega,4.432,63.058
1644,good morning montevideo sunrise 06 48 noon 12 52 sunset 18 55 utc 3 march 20 day length 12h 7m,escuela-no-18-noruega&escuela-no-18-noruega,4.432,52.582
1643,seguimos con las pruebas posicion dfc mcd mvi mvd md dc plataforma xbox one requisitos 18 y ganas de competir contactanos para probar con nosotros mercadoxbox vfo fichajes mercado vfo ayudaspro ayudasvfo ayudasvfo ayudantevfo,escuela-no-18-noruega&escuela-no-18-noruega,4.432,86.563
475,jejoraffo soyjulio3 majodevivo ponsricardo elojochurrinche fcukierman juliocesarpradi laupatbonino jecoste nestorgrajales carloscostemal1 buen dia y excelente viernes soleado por mvd un poco fresco a quedarse en casa y a apoyar al gobierno abrazo blancazo para todos https t co ldfndjaufu,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,4.333,115.767
1381,modelizacion epidemiologica del covid 19 sitio web realizado con animo academico desarrollado por el grupo de investigacion munqu del imm de la u pol valencia que publica diariamente una estimacion de la prediccion de la evolucion del covid19 en espana https t co wvt8h8z9g0,centro-cultural-de-espana-cce&centro-cultural-de-espana-cce,4.216,39.544
218,cossecarolina frente amplio carolina mas bajo no podes caer eso es bueno,bajo-forest-king&bajo-forest-king-forest-king-reef,4.212,9.936
1656,danieiatorress yo calculo que hay falta de informacion por falta de kits de deteccion actualmente estan todos en montevideo a lo sumo los casos bajo sospecha fundada que se dan en el interior los mandan a la capital asi que toy seguro que deben andar varios casos en la vuelta,bajo-forest-king&bajo-forest-king-forest-king-reef,4.212,37.951
367,espectacular lo de ose en medio de la crisis que estamos pasando y te cortan el agua,arroyo-de-la-tortuga&arroyo-de-la-tortuga-arroyo-de-las-tortugas-ojos-de-agua,4.181,9.988
185,thank you to the montevideo public school staff for all of your hard work this week i am proud of the way in which you have pulled together in support of our students and community,regency-way&regency-way,4.173,34.627
1767,mvd shopian installed plastic barricades to regulate and manage traffic smoothly at 7 places in the district a couple of one way traffic stretches will be created in the town yasinc ias muazzam4you umer rashidd shahidtaks https t co wayphhpdk6,regency-way&regency-way,4.173,35.373
921,sinduele dmartinez uy vos en serio sos tan ingenuo de creer que no pueden solventar nuestros salarios durante un mes o dos meses mas las grandes empresas posta nos toca a los trabajadores trabajar unidos cuando el poder lo tienen ellos de darnos mil facilidades se estan lavando las manos,manos-del-uruguay&manos-del-uruguay,4.158,28.651
1340,nicomatute19 cossecarolina que coraje tienen de salir con la critica destructiva porque no revisan sus procederes y tratan de evolucionar como seres humanos algunos siguen siendo larvas toda la vida hay evolucion gente anden manos a la obra,manos-del-uruguay&manos-del-uruguay,4.158,12.552
890,cossecarolina caro deja la tiradera de mierda pal mes que viene minimo llamate a silencio y lavate las manos pudris,manos-del-uruguay&manos-del-uruguay,4.158,9.778
361,20mar la etiqueta del dia lasolidaridadvencealcoronavirus aragua municipio san sebastian desde muy temprano ya las instituciones educativas activas en los comedores para realizar la comida para los ninos de sus comunidades nicolasmaduro psuvaristobulo https t co i2uhtqd07h,fundacion-ninos-con-alas&fundacion-ninos-con-alas,4.122,181.025
142,lilith 18skp partizanotano29 verotorres08 cossecarolina capaz que vos estas bien economicamente pero una buena parte de los uruguayos no necesitan seguir trabajando si estuvieramos bien 40 000 ninos no tendrian la necesidad de ir a comer a las escuelas les queres negar eso,fundacion-ninos-con-alas&fundacion-ninos-con-alas,4.122,16.109
1366,vivir una cuarentena con un agresor lleva a esto seguimos estando desprotegidas ante los agravios fisicos no quiero pensar cuantas cicatrices emocionales dejara en mujeres y ninos esta etapa de cuarentena hay quienes estan viviendo un infierno deseando que esto termine,fundacion-ninos-con-alas&fundacion-ninos-con-alas,4.122,17.289
312,cossecarolina frente amplio por favor fueron gobierno hace 20 dias ahora apoye al actual reme a favor y no venga con soluciones magicas la pandemia empezo con su gobierno y lo unico que hicieron fue donar a china kits que ibamos a necesitar que bien nos vendrian los millones del gimnasio,gimnasio-liceo-no-7-joaquin-suarez&gimnasio-liceo-ndeg-7-joaquin-suarez,4.086,24.053
425,cossecarolina nunca espere nada bueno de este gobierno se que solo gobernaran para los poderosos que dentro de poco pediran plata al fmi e intentaran privatizar lo que puedan pero la falta de humanidad que muestran en esta crisis nunca lo imagine,ciudad-del-plata&ciudad-del-plata,4.021,26.89
64,cossecarolina las propuestas son buenas algunas ya las anunciaron ayer no creo que sean aplicables todas porque no hay plata y va a haber menos,ciudad-del-plata&ciudad-del-plata,4.021,17.004
545,radiosarandi690 la imm se precipito con imponer horarios de frecuencia de domingo hay que gente que tiene que ir a trabajar de manana paradas y omnibus llenos hasta la puerta dejando gente a pie el horario debe ser sabadero la medida es por salud o por plata,ciudad-del-plata&ciudad-del-plata,4.021,56.67
787,montevideoim promocionado es decir pago haciendo campana en momento de crisis sanitaria y en camino a dificultades eoconomicas tiran plata en eso verguenza me dan,ciudad-del-plata&ciudad-del-plata,4.021,26.752
560,carve850 la imm se precipito con imponer horarios de frecuencia de domingo hay que tiene que ir a trabajar hoy de manana paradas y omnibus llenos hasta la puerta dejando gente a pie el horario debe ser sabadero la medida es x salud o x plata,ciudad-del-plata&ciudad-del-plata,4.021,36.738
562,cossecarolina frente amplio hubieran dejado un pais c plata en vez de gastar 80 palos en un horno y un estadio de 100,ciudad-del-plata&ciudad-del-plata,4.021,19.991
581,montecarlo930 la imm se precipito con imponer horarios de frecuencia de domingo hay que tiene que ir a trabajar y a la manana paradas y omnibus llenos hasta la puerta dejando gente a pie el horario debe ser sabadero la medida es por salud o por plata,ciudad-del-plata&ciudad-del-plata,4.021,37.24
259,mvddecide montevideoim yo tengo un pregunta estoy al dia con todos los tributos me pueden detallar en que miercoles gastan toda esa plata las reparaciones de calles son con prestamos internacionales casi 400 millones de dolares x ano deberiamos ser como viena y parecemos uagadugu,ciudad-del-plata&ciudad-del-plata,4.021,24.688
600,canal4 uy la imm se precipito con imponer horarios de frecuencia de domingo a la manana la hay gente que tiene que ir a trabajar paradas y omnibus llenos hasta la puerta dejando gente el horario debe ser sabadero la medida es por salud o por plata,ciudad-del-plata&ciudad-del-plata,4.021,49.971
405,montecarlo930 la imm se precipito con imponer horarios de frecuencia de domingo hay gente que tiene que ir a trabajar hoy de manana paradas y omnibus llenos hasta la puerta dejando gente a pie el horario debe ser sabadero la medida es x salud o x plata,ciudad-del-plata&ciudad-del-plata,4.021,38.418
452,asi como en chile los mismos imbeciles creen que por tener plata estan por sobre todo y todos,ciudad-del-plata&ciudad-del-plata,4.021,13.709
313,mariafer12314 cossecarolina frente amplio luislacallepou se que no te da la capacidad de razonamiento pero te explico la suba de impuestos se hace todos los anos a principio el fa para de manera sucia tirarle la responsabilidad al gobierno entrante lo pospuso tal vez si no lo hubiese hecho hoy habria algo de plata para afrontar esto,ciudad-del-plata&ciudad-del-plata,4.021,26.526
356,cossecarolina jaja son unos divinos plata para todos impuestos para nadie,ciudad-del-plata&ciudad-del-plata,4.021,13.24
1054,roccobolso cutcsaok montevideoim el problema es que cutcsa como empresa esta perdiendo mucha plata con este tema que nos afecta a todos omnibus vacios a toda hora por la ciudad perdiendo dinero no es facil por eso la resolucion con la intendencia entiendo tu malestar pero algo tenian que hacer,ciudad-del-plata&ciudad-del-plata,4.021,32.184
1943,cossecarolina frente amplio y con que plata xq si es por proponer yo puedo proponer que se les pague el sueldo a todos mientras esten en cuarentena pero caundo me pregunten como yo les diga no se problema del gob contribuyan con los como tambien no solo los quiero tal cosa,ciudad-del-plata&ciudad-del-plata,4.021,26.008
971,cossecarolina avisame cuando la im deja de cobrar la patente y contribucion o el impuesto de puerta etc gastaste 110 millones en un estadio de basquet que en realidad salia 40 un disparate igual para la crisis que deja tu fa la regasificadora los 900 millones para tapar ancap etc etc,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,22.675
625,canal 12 la imm se precipito con imponer horarios de domingo hay gente que tiene que ir a trabajar y a las 7 y 9 de la manana paradas y omnibus llenos hasta la puerta dejando gente a pie el horario debe ser sabadero para que la gente pueda viajar y sentado es por salud o plat,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,40.23
1443,flordejunco pedi q la imm no cobre x este ano ni patentes impuesto de puerta y contribucion,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,10.065
270,gonzacivila frente amplio no habra llegado el momento de que la montevideoim posponga pagos de contribucion patente e impuesto a la puerta,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,10.318
281,cossecarolina frente amplio y porque no empiezan por donde pueden definirlo ustedes que es la intendencia esa a la que sos candidata eliminen 2 cuotas de la contribucion 4 de impuestos de puerta y 3 cuotas de patente de rodados es facil pedir a los demas lo que uno no hace se llama hipocresia,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,16.0
955,lhermida01 chinofau frente amplio cossecarolina el taba tiene responsabilidad en esto es culpable como medico heroe de la salud no sabia que esta pandemia estaba atras de la puerta todavia desabastecido el pais a menos de un mes de la llegada del coronavirus dando importante cantidad de insumos hospitalarios,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,25.629
1493,pedimos a la montevideoim que tenga sensibilidad con los ciudadanos y no cobre los impuestos de puerta y las patente a vehiculos de trabajo ya que por la emergencia no se trabaja ni se circula frente amplio batllistas uy coloybatllistas lahittecarlos antoniojung1959,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,20.031
871,rosse6446 hablamos de imm en razon del doble discurso del frente amplio de su doble moral el gran problema hoy es la falta de recursos que tiene el estado para afrontar la crisis sanitaria instalada y la economica en puerta cortesia del despilfarro del f a,edificio-puerta-del-sol&edificio-puerta-del-sol,3.977,25.842
501,cossecarolina frente amplio pensar que el mef libero 50 millones de dolares para creditos de montones de pequenas empresas y unipersonales que lastima hubieran sido 150 millones pero es mejor tener el antel arena ni te digo con lo de raulito y con todo lo que se curro en los ultimos anos,paso-de-la-arena&paso-de-la-arena,3.946,22.347
543,cossecarolina frente amplio capaz que no haciendo esta mierda ahorrabamos 2 millones de dolares ni que hablar del antel arena https t co x3fhl67frf,paso-de-la-arena&paso-de-la-arena,3.946,15.893
287,lictricolor2 cossecarolina seguramente no es muy util pero mucho mas util serian los 20 antel arena que se tiraron y se van a seguir tirando en subvencionar jubilaciones de milicos,paso-de-la-arena&paso-de-la-arena,3.946,16.368
171,cossecarolina frente amplio te quemaste 100 palos en el antel arena ayer el esfuerzo del brou sera por 50 con un maximo a todo trapo de 125 no entendes que sos impresentable flaca,paso-de-la-arena&paso-de-la-arena,3.946,15.248
1832,cossecarolina las vidas q salvariamos con el dinero del antel arena espero q x lo menos sirva de refugio,paso-de-la-arena&paso-de-la-arena,3.946,11.617
1712,cossecarolina illuminatimtvo sos una fantasma dedicate hacer castillos de arena,paso-de-la-arena&paso-de-la-arena,3.946,10.494
263,cossecarolina q hiciste con los millones del antel arena ahora hacen falta,paso-de-la-arena&paso-de-la-arena,3.946,10.818
1426,cossecarolina rol del estado si es guardar para situaciones como la que estamos atravesando algo que sus prioridades y sus ejecuciones presupuestales no permitieron no nos olvidamos del antel arena,paso-de-la-arena&paso-de-la-arena,3.946,13.01
370,cossecarolina a pero tenemos antel arena reverenda hdp sos es increible como te burlas de los uruguayos es por esto que como mujer me da verguenza la cuota politica,paso-de-la-arena&paso-de-la-arena,3.946,20.217
610,cossecarolina sigue la sra veneno que despilfarro mill de u en el arena restando con sus comentarios ya que no construye no siga destruyendo estamos en una pandemia todos tenemos q sumar,paso-de-la-arena&paso-de-la-arena,3.946,12.11
611,cossecarolina que bueno que usaste nuestro dinero para construirte el antel arena increible faraona cosse sos de lo peor dejate de arengar hace cuarentena verbal y nos haces un favor a todos,paso-de-la-arena&paso-de-la-arena,3.946,14.808
127,cossecarolina frente amplio te quemaste 100 palos en el antel arena el esfuerzo anunciado ayer de prestamo blandia del brou sera por 50 con un maximo a todo trapo de 125 no entendes que sos impresentable flaca,paso-de-la-arena&paso-de-la-arena,3.946,19.583
641,cossecarolina que util que es el antel arena en este momento https t co oymrfgg9jr,paso-de-la-arena&paso-de-la-arena,3.946,11.374
118,cossecarolina frente amplio te quemaste 100 palos en el antel arena el esfuerzo de prestamos del brou con intereses blandos anunciados ayer sera por 50 con un maximo a todo trapo de 125 no entendes que sos impresentable flaca,paso-de-la-arena&paso-de-la-arena,3.946,16.096
1428,cossecarolina que lastima que todo lo que nos hizo gastar en el antel arena no lo ahorraron para enfrentar esta crisis sanitarias deberias por respeto permanecer callada la boca,paso-de-la-arena&paso-de-la-arena,3.946,14.163
1425,cossecarolina si usted hubiera tenido conducta tendriamos mas dinero en caja ni hablar del antel arena que hoy no sirve para nada https t co z7cayxfqvb,paso-de-la-arena&paso-de-la-arena,3.946,15.341
247,cossecarolina que dice senora llamese al silencio que falta nos hacen los millones de dolares metidos en un antel arena innecesario,paso-de-la-arena&paso-de-la-arena,3.946,28.769
71,elpredicador cossecarolina frente amplio hay que utilizar el antel arena para albergar a la gente en situacion de calle,paso-de-la-arena&paso-de-la-arena,3.946,11.892
985,cossecarolina y sigue con la manija senora por favoooooooorrrrrrr lo suyo fue una gran irresponsabilidad al gastar lo que gasto en el antel arena como esta siendo ahora una irresponsabilidad dar manija como si ustedes no hubiese n tenido nada que ver con sa situacion actual,paso-de-la-arena&paso-de-la-arena,3.946,27.715
1096,cossecarolina frente amplio cosse estamos esperando la declaracion por el costo inicial del antel arena en 45 mm hoy 120 mm y toda la izquierda mira a la derecha cri cri,paso-de-la-arena&paso-de-la-arena,3.946,18.705
1242,cossecarolina una pena lo que gastaron en antel arena regasificadora ancap sin ninguna prevision eso me da pena a usted,paso-de-la-arena&paso-de-la-arena,3.946,14.045
1112,cossecarolina una lastima que hiciste el antel arena en vez de guardar el dinero para emergencias como esta burra,paso-de-la-arena&paso-de-la-arena,3.946,12.43
702,cossecarolina frente amplio redireccionar gastos jajajajjaja 100 palos tiraste a la basura con el antel arena de mierda vieja careta,paso-de-la-arena&paso-de-la-arena,3.946,18.358
1297,cossecarolina cien millones comprendes la realidad dormi tranquila si los ctis se quedan sin camas llevas a los enfermos a ver que lindas las plantitas del antel arena,paso-de-la-arena&paso-de-la-arena,3.946,14.511
55,no se en montevideo aca en solymar mi zona pocos aplaudieron yo aplaudi con fuerza x mi hijo mayor y todos lo medicos del clinicas que entregan su vida cada dia con enorme sacrificio lo mismo que enfermeras aux de servicios y personal a todos los que trabajan en la salud gracias,hospital-de-clinicas-doctor-manuel-quintela-udelar&hospital-de-clinicas-doctor-manuel-quintela-udelar,3.935,27.2
535,las mujeres mueren de formas sospechosas en ciertos ambitos y su pareja se queda con el cuerpo muerto con una bolsa plastica en la cabeza por 48 horas y despues avisa,bolsa-de-valores-montevideo&bolsa-de-valores-montevideo,3.925,12.78
150,grazianopascale guidomaninirios luislacallepou manini es un estratega me saco el sombrero esta es su 2da intervencion la prinera fue en prsentarse como candidato a la imm un genio el general,archivo-general-de-la-nacion&archivo-general-de-la-nacion,3.911,67.431
128,grazianopascale guidomaninirios luislacallepou e gral manini es un estratega me saco el sombrero chapeau esta es su 2da intervencion la primera fue cusndo se presento como posible candidato a la imm un genio el general,archivo-general-de-la-nacion&archivo-general-de-la-nacion,3.911,245.967
1076,cossecarolina corrija su titular senora deje de vender pescado podrido https t co doz5ab2ol5,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,11.878
1682,camboue cossecarolina que atrevida no tiene verguenza esta senora,parroquia-nuestra-senora-de-lourdes&parroquia-nuestra-senora-de-lourdes,3.902,10.144
